Date	Price	Open	High	Low	Vol	Change 	Nothing
2013/03/08	44	42	45	41	4710000	5.19	0
2013/03/07	42	41	46	33	15732000	2.39	0
2013/03/06	41	40	49	40	12645000	1.71	0
2013/03/05	40	36	41	36	8543000	11.56	0
2013/03/04	36	35	37	34	4677000	4.78	0
2013/03/03	35	34	35	34	1253000	0.73	0
2013/03/02	34	35	35	33	3666000	-0.72	0
2013/03/01	35	33	35	33	3979000	3.36	0
2013/02/28	33	31	35	31	12652000	8.03	0
2013/02/27	31	31	32	31	3047000	-0.64	0
2013/02/26	31	30	32	30	4286000	2.30	0
2013/02/25	30	30	30	30	2678000	1.71	0
2013/02/24	30	30	30	29	2428000	0.30	0
2013/02/23	30	30	31	28	7228000	-1.49	0
2013/02/22	30	30	31	30	6695000	1.68	0
2013/02/21	30	30	30	29	3473000	0.34	0
2013/02/20	30	29	30	29	3721000	0.78	0
2013/02/19	29	27	30	27	9970000	9.17	0
2013/02/18	27	27	27	26	2974000	0.52	0
2013/02/17	27	27	27	25	7704000	-1.51	0
2013/02/16	27	27	28	27	1883000	0.44	0
2013/02/15	27	27	28	26	5171000	-0.44	0
2013/02/14	27	24	28	22	14574000	12.48	0
2013/02/13	24	25	26	24	9015000	-3.85	0
2013/02/12	25	25	26	24	7424000	2.11	0
2013/02/11	25	24	25	24	2953000	2.84	0
2013/02/10	24	24	24	23	5643000	1.35	0
2013/02/09	24	23	24	23	3813000	4.37	0
2013/02/08	23	22	23	22	4865000	2.30	0
2013/02/07	22	21	22	21	6426000	4.58	0
2013/02/06	21	21	21	21	5199000	2.82	0
2013/02/05	21	20	21	20	2921000	0.83	0
2013/02/04	20	21	21	20	5222000	-0.78	0
2013/02/03	21	20	21	19	3424000	4.89	0
2013/02/02	20	21	21	18	8050000	-4.24	0
2013/02/01	21	20	21	20	4992000	0.44	0
2013/01/31	20	20	21	20	9923000	3.60	0
2013/01/30	20	20	20	19	4507000	0.87	0
2013/01/29	20	19	20	19	8608000	4.33	0
2013/01/28	19	18	19	18	5767000	5.05	0
2013/01/27	18	18	18	17	2377000	-0.34	0
2013/01/26	18	17	18	17	3481000	2.76	0
2013/01/25	17	17	18	15	8077000	2.96	0
2013/01/24	17	18	19	16	17201000	-3.43	0
2013/01/23	18	17	18	17	4944000	1.39	0
2013/01/22	17	17	18	17	6098000	2.74	0
2013/01/21	17	16	17	16	6150000	7.01	0
2013/01/20	16	16	16	16	2598000	0.51	0
2013/01/19	16	16	16	15	3459000	-0.51	0
2013/01/18	16	16	16	15	5610000	1.29	0
2013/01/17	16	15	16	15	6549000	5.23	0
2013/01/16	15	14	15	14	4553000	3.37	0
2013/01/15	14	14	15	14	5157000	-0.35	0
2013/01/14	14	14	14	14	2210000	1.27	0
2013/01/13	14	14	14	14	3833000	-0.84	0
2013/01/12	14	14	14	14	2693000	0.71	0
2013/01/11	14	14	14	14	4044000	0.00	0
2013/01/10	14	14	14	14	5181000	2.69	0
2013/01/09	14	14	14	14	2861000	0.00	0
2013/01/08	14	14	14	14	4280000	1.10	0
2013/01/07	14	13	14	13	2548000	1.04	0
2013/01/06	13	13	14	13	1274000	0.00	0
2013/01/05	13	14	14	13	2133000	-0.44	0
2013/01/04	14	13	14	13	2964000	0.75	0
2013/01/03	13	13	14	13	1803000	0.90	0
2013/01/02	13	13	13	13	1797000	0.00	0
2013/01/01	13	14	14	13	2841000	-1.55	0
2012/12/31	14	13	14	13	1505000	0.45	0
2012/12/30	13	13	14	13	1176000	0.37	0
2012/12/29	13	13	14	13	2615000	0.00	0
2012/12/28	13	13	14	13	2381000	0.00	0
2012/12/27	13	14	14	13	1982000	-0.37	0
2012/12/26	14	13	14	13	1584000	0.90	0
2012/12/25	13	13	13	13	1317000	0.00	0
2012/12/24	13	13	13	13	1669000	0.53	0
2012/12/23	13	13	14	13	2398000	-0.45	0
2012/12/22	13	14	14	13	1478000	-0.96	0
2012/12/21	14	14	14	13	2533000	0.00	0
2012/12/20	14	14	14	13	3298000	-0.59	0
2012/12/19	14	13	14	13	3881000	2.26	0
2012/12/18	13	13	13	13	2322000	0.38	0
2012/12/17	13	13	14	13	6363000	-0.38	0
2012/12/16	13	14	14	13	4276000	-1.41	0
2012/12/15	14	14	14	13	1519000	-0.81	0
2012/12/14	14	14	14	13	7014000	-0.73	0
2012/12/13	14	14	14	14	2420000	0.00	0
2012/12/12	14	14	14	13	3768000	1.03	0
2012/12/11	14	13	14	13	2805000	0.97	0
2012/12/10	13	13	14	13	2467000	0.00	0
2012/12/09	13	13	14	13	2817000	0.00	0
2012/12/08	13	14	14	13	1317000	-0.59	0
2012/12/07	14	13	14	13	3280000	1.50	0
2012/12/06	13	13	14	13	4656000	-0.60	0
2012/12/05	13	13	13	13	2980000	0.00	0
2012/12/04	13	13	14	13	6325000	5.76	0
2012/12/03	13	13	13	13	2676000	1.44	0
2012/12/02	13	13	13	12	1401000	-0.48	0
2012/12/01	13	13	13	13	1470000	0.00	0
2012/11/30	13	12	13	12	2435000	0.96	0
2012/11/29	12	12	13	12	2651000	0.81	0
2012/11/28	12	12	12	12	3069000	1.23	0
2012/11/27	12	12	12	12	3320000	-0.41	0
2012/11/26	12	13	13	12	3591000	-1.84	0
2012/11/25	13	12	13	12	2402000	0.56	0
2012/11/24	12	12	13	12	1957000	0.49	0
2012/11/23	12	12	12	12	1897000	-0.56	0
2012/11/22	12	12	12	12	5830000	5.52	0
2012/11/21	12	12	12	12	1923000	0.00	0
2012/11/20	12	12	12	12	2722000	-0.59	0
2012/11/19	12	12	12	12	2520000	1.29	0
2012/11/18	12	12	12	12	1551000	-1.19	0
2012/11/17	12	12	12	12	1911000	0.00	0
2012/11/16	12	11	12	11	5825000	4.91	0
2012/11/15	11	11	11	11	3190000	2.28	0
2012/11/14	11	11	11	11	2454000	0.00	0
2012/11/13	11	11	11	11	1676000	-0.54	0
2012/11/12	11	11	11	11	3922000	1.29	0
2012/11/11	11	11	11	11	1263000	0.00	0
2012/11/10	11	11	11	11	1349000	0.65	0
2012/11/09	11	11	11	11	1473000	-1.01	0
2012/11/08	11	11	11	11	2606000	0.00	0
2012/11/07	11	11	11	11	3173000	0.00	0
2012/11/06	11	11	11	11	2700000	1.40	0
2012/11/05	11	11	11	11	2178000	-0.46	0
2012/11/04	11	11	11	11	1675000	1.50	0
2012/11/03	11	11	11	10	1673000	1.62	0
2012/11/02	11	11	11	10	2449000	-0.95	0
2012/11/01	11	11	11	10	5036000	-5.63	0
2012/10/31	11	11	11	11	4067000	2.85	0
2012/10/30	11	11	11	11	2602000	2.74	0
2012/10/29	11	11	11	10	3758000	-0.93	0
2012/10/28	11	10	11	10	2239000	4.29	0
2012/10/27	10	10	11	10	4787000	0.88	0
2012/10/26	10	11	11	10	9900000	-6.35	0
2012/10/25	11	12	12	11	8471000	-6.78	0
2012/10/24	12	12	12	12	2177000	0.00	0
2012/10/23	12	12	12	11	5434000	-0.51	0
2012/10/22	12	12	12	12	3762000	0.69	0
2012/10/21	12	12	12	12	938000	-0.94	0
2012/10/20	12	12	12	12	2211000	0.00	0
2012/10/19	12	12	12	12	2318000	-1.68	0
2012/10/18	12	12	12	12	2188000	1.10	0
2012/10/17	12	12	12	12	2355000	0.00	0
2012/10/16	12	12	12	12	4119000	0.00	0
2012/10/15	12	12	12	11	2710000	0.85	0
2012/10/14	12	12	12	12	2289000	-1.01	0
2012/10/13	12	12	12	12	1186000	-1.17	0
2012/10/12	12	12	12	12	2154000	0.00	0
2012/10/11	12	12	12	12	1983000	-0.74	0
2012/10/10	12	12	12	12	2772000	1.85	0
2012/10/09	12	12	12	12	4677000	1.02	0
2012/10/08	12	12	12	11	9794000	0.00	0
2012/10/07	12	13	13	12	6351000	-5.68	0
2012/10/06	13	13	13	12	2467000	-1.42	0
2012/10/05	13	13	13	13	3126000	-1.25	0
2012/10/04	13	13	13	13	3795000	0.00	0
2012/10/03	13	13	13	13	3296000	0.39	0
2012/10/02	13	12	13	12	5083000	3.55	0
2012/10/01	12	12	13	12	2483000	0.00	0
2012/09/30	12	12	12	12	779000	0.00	0
2012/09/29	12	12	13	12	1706000	0.00	0
2012/09/28	12	12	12	12	2668000	0.65	0
2012/09/27	12	12	12	12	1933000	0.00	0
2012/09/26	12	12	13	12	2350000	0.57	0
2012/09/25	12	12	12	12	2123000	0.83	0
2012/09/24	12	12	12	12	2729000	-0.74	0
2012/09/23	12	12	12	12	3992000	-0.41	0
2012/09/22	12	12	12	12	1499000	-1.05	0
2012/09/21	12	12	13	12	3584000	0.73	0
2012/09/20	12	13	13	12	3257000	-2.31	0
2012/09/19	13	12	13	12	4188000	2.61	0
2012/09/18	12	12	12	12	4095000	3.03	0
2012/09/17	12	12	12	12	2661000	0.00	0
2012/09/16	12	12	12	12	3030000	1.02	0
2012/09/15	12	12	12	12	1627000	0.69	0
2012/09/14	12	11	12	11	4326000	2.37	0
2012/09/13	11	11	11	11	2057000	0.00	0
2012/09/12	11	11	11	11	5863000	0.00	0
2012/09/11	11	11	11	11	6495000	1.43	0
2012/09/10	11	11	11	11	4229000	1.36	0
2012/09/09	11	11	11	11	1403000	0.00	0
2012/09/08	11	11	11	11	2425000	0.00	0
2012/09/07	11	11	11	11	3554000	-1.61	0
2012/09/06	11	11	11	11	6705000	1.64	0
2012/09/05	11	10	11	10	6077000	5.97	0
2012/09/04	10	11	11	10	3488000	-1.42	0
2012/09/03	11	10	11	10	2293000	3.24	0
2012/09/02	10	10	10	10	2506000	2.31	0
2012/09/01	10	10	10	10	2338000	-1.87	0
2012/08/31	10	11	11	10	6779000	-5.75	0
2012/08/30	11	11	11	11	3087000	-1.28	0
2012/08/29	11	11	11	11	5365000	0.00	0
2012/08/28	11	11	11	11	5488000	0.00	0
2012/08/27	11	11	12	11	17512000	3.20	0
2012/08/26	11	11	11	10	2633000	0.86	0
2012/08/25	11	11	11	10	4023000	-0.75	0
2012/08/24	11	10	11	10	9208000	4.95	0
2012/08/23	10	10	10	10	5602000	2.96	0
2012/08/22	10	10	10	10	6751000	-1.11	0
2012/08/21	10	10	10	10	7208000	-1.78	0
2012/08/20	10	8	11	8	19250000	26.25	0
2012/08/19	8	12	12	8	23886000	-31.09	0
2012/08/18	12	12	13	11	8805000	0.00	0
2012/08/17	12	14	15	11	22103000	-14.22	0
2012/08/16	14	13	14	13	9660000	1.89	0
2012/08/15	13	12	13	12	5756000	8.70	0
2012/08/14	12	12	12	12	4402000	1.25	0
2012/08/13	12	12	12	12	5404000	3.61	0
2012/08/12	12	12	12	11	3034000	0.96	0
2012/08/11	12	11	12	11	2179000	1.05	0
2012/08/10	11	11	12	11	6360000	2.98	0
2012/08/09	11	11	12	11	10188000	0.00	0
2012/08/08	11	11	11	11	3132000	0.00	0
2012/08/07	11	11	11	11	4165000	2.21	0
2012/08/06	11	11	11	11	5164000	0.00	0
2012/08/05	11	11	11	10	6728000	-1.00	0
2012/08/04	11	11	11	11	5232000	0.00	0
2012/08/03	11	11	11	10	6164000	4.18	0
2012/08/02	11	10	11	9	12669000	10.26	0
2012/08/01	10	9	10	9	6870000	2.14	0
2012/07/31	9	9	9	9	7017000	2.75	0
2012/07/30	9	9	9	9	5126000	4.48	0
2012/07/29	9	9	9	9	1146000	-2.02	0
2012/07/28	9	9	9	9	1617000	0.00	0
2012/07/27	9	9	9	9	2667000	0.00	0
2012/07/26	9	9	9	9	3238000	1.14	0
2012/07/25	9	9	9	8	6472000	2.33	0
2012/07/24	9	8	9	8	4095000	1.78	0
2012/07/23	8	8	9	8	14640000	0.00	0
2012/07/22	8	9	9	8	3007000	-4.97	0
2012/07/21	9	9	10	8	13991000	3.87	0
2012/07/20	9	9	9	8	15466000	-3.95	0
2012/07/19	9	9	9	9	4825000	-2.63	0
2012/07/18	9	9	9	9	10595000	3.52	0
2012/07/17	9	9	10	7	21080000	3.53	0
2012/07/16	9	8	9	8	10340000	11.55	0
2012/07/15	8	8	8	7	2698000	1.06	0
2012/07/14	8	8	8	8	1601000	-1.69	0
2012/07/13	8	8	8	7	6547000	-1.16	0
2012/07/12	8	7	8	7	6462000	8.53	0
2012/07/11	7	7	7	7	4189000	0.00	0
2012/07/10	7	7	7	7	7007000	2.56	0
2012/07/09	7	7	7	7	6164000	3.24	0
2012/07/08	7	7	7	7	1822000	0.00	0
2012/07/07	7	7	7	7	3799000	1.65	0
2012/07/06	7	7	7	7	4319000	0.00	0
2012/07/05	7	7	7	7	4535000	2.46	0
2012/07/04	7	6	7	6	3348000	0.93	0
2012/07/03	6	7	7	6	7107000	-4.59	0
2012/07/02	7	7	7	7	3236000	1.96	0
2012/07/01	7	7	7	7	2058000	-0.90	0
2012/06/30	7	7	7	7	2059000	0.00	0
2012/06/29	7	7	7	7	2630000	0.00	0
2012/06/28	7	7	7	7	4282000	0.00	0
2012/06/27	7	6	7	6	4198000	3.58	0
2012/06/26	6	6	7	6	4874000	1.90	0
2012/06/25	6	6	6	6	6264000	0.00	0
2012/06/24	6	6	7	6	3395000	-1.24	0
2012/06/23	6	7	7	6	2012000	-1.83	0
2012/06/22	7	7	7	6	5682000	-1.95	0
2012/06/21	7	7	7	7	5194000	0.00	0
2012/06/20	7	7	7	6	6407000	2.62	0
2012/06/19	7	6	7	6	4388000	3.01	0
2012/06/18	6	6	6	6	4683000	2.44	0
2012/06/17	6	6	7	6	4880000	-3.75	0
2012/06/16	6	7	7	6	7820000	-1.54	0
2012/06/15	7	6	7	6	6564000	9.24	0
2012/06/14	6	6	6	6	3504000	0.00	0
2012/06/13	6	6	6	6	5724000	4.04	0
2012/06/12	6	6	6	6	7898000	2.33	0
2012/06/11	6	6	6	5	4026000	1.83	0
2012/06/10	6	6	6	5	2440000	-1.62	0
2012/06/09	6	6	6	6	3712000	-1.24	0
2012/06/08	6	6	6	6	5384000	0.00	0
2012/06/07	6	6	6	5	4807000	2.38	0
2012/06/06	6	5	6	5	4068000	0.00	0
2012/06/05	5	5	6	5	8393000	3.23	0
2012/06/04	5	5	5	5	5124000	1.15	0
2012/06/03	5	5	5	5	1268000	0.00	0
2012/06/02	5	5	5	5	1517000	0.00	0
2012/06/01	5	5	5	5	4469000	1.74	0
2012/05/31	5	5	5	5	3948000	0.00	0
2012/05/30	5	5	5	5	3994000	0.00	0
2012/05/29	5	5	5	5	6127000	0.00	0
2012/05/28	5	5	5	5	2756000	0.00	0
2012/05/27	5	5	5	5	1575000	0.00	0
2012/05/26	5	5	5	5	1659000	-0.97	0
2012/05/25	5	5	5	5	2308000	0.00	0
2012/05/24	5	5	5	5	2892000	0.00	0
2012/05/23	5	5	5	5	5296000	0.00	0
2012/05/22	5	5	5	5	4668000	0.00	0
2012/05/21	5	5	5	5	3362000	0.00	0
2012/05/20	5	5	5	5	1869000	0.00	0
2012/05/19	5	5	5	5	2316000	0.00	0
2012/05/18	5	5	5	5	5258000	0.00	0
2012/05/17	5	5	5	5	2662000	0.00	0
2012/05/16	5	5	5	5	6937000	0.99	0
2012/05/15	5	5	5	5	4414000	0.00	0
2012/05/14	5	5	5	5	5285000	1.62	0
2012/05/13	5	5	5	5	1405000	0.00	0
2012/05/12	5	5	5	5	2088000	0.00	0
2012/05/11	5	5	5	5	6313000	2.27	0
2012/05/10	5	5	5	5	6998000	-3.77	0
2012/05/09	5	5	5	5	3892000	0.00	0
2012/05/08	5	5	5	5	6820000	0.00	0
2012/05/07	5	5	5	5	4618000	0.00	0
2012/05/06	5	5	5	5	1930000	0.00	0
2012/05/05	5	5	5	5	1884000	0.00	0
2012/05/04	5	5	5	5	4363000	-1.17	0
2012/05/03	5	5	5	5	3542000	1.18	0
2012/05/02	5	5	5	5	9596000	1.40	0
2012/05/01	5	5	5	5	3668000	1.01	0
2012/04/30	5	5	5	5	5577000	0.00	0
2012/04/29	5	5	5	5	2223000	-1.61	0
2012/04/28	5	5	5	5	9159000	-2.54	0
2012/04/27	5	5	5	5	2587000	0.00	0
2012/04/26	5	5	5	5	5736000	0.00	0
2012/04/25	5	5	5	5	3564000	0.00	0
2012/04/24	5	5	5	5	7099000	2.82	0
2012/04/23	5	5	5	5	4937000	-4.62	0
2012/04/22	5	5	5	5	3711000	-1.14	0
2012/04/21	5	5	6	5	6092000	-1.68	0
2012/04/20	5	5	6	5	10407000	4.09	0
2012/04/19	5	5	5	5	4668000	0.00	0
2012/04/18	5	5	5	5	7913000	2.81	0
2012/04/17	5	5	5	5	3065000	1.01	0
2012/04/16	5	5	5	5	3116000	0.00	0
2012/04/15	5	5	5	5	3334000	0.00	0
2012/04/14	5	5	5	5	6389000	0.00	0
2012/04/13	5	5	5	5	9311000	0.00	0
2012/04/12	5	5	5	5	4637000	0.00	0
2012/04/11	5	5	5	5	6704000	1.86	0
2012/04/10	5	5	5	5	5310000	0.00	0
2012/04/09	5	5	5	5	3924000	1.67	0
2012/04/08	5	5	5	5	4197000	2.13	0
2012/04/07	5	5	5	5	8095000	-5.25	0
2012/04/06	5	5	5	5	5821000	0.00	0
2012/04/05	5	5	5	5	3381000	0.00	0
2012/04/04	5	5	5	5	5104000	0.00	0
2012/04/03	5	5	5	5	7848000	0.00	0
2012/04/02	5	5	5	5	8066000	2.90	0
2012/04/01	5	5	5	5	3595000	-1.63	0
2012/03/31	5	5	5	5	3553000	0.00	0
2012/03/30	5	5	5	5	3907000	1.04	0
2012/03/29	5	5	5	5	3798000	0.00	0
2012/03/28	5	5	5	5	3802000	0.00	0
2012/03/27	5	5	5	5	7343000	4.11	0
2012/03/26	5	5	5	5	6984000	1.54	0
2012/03/25	5	5	5	4	7156000	-2.78	0
2012/03/24	5	5	5	5	3907000	0.00	0
2012/03/23	5	5	5	5	5413000	0.00	0
2012/03/22	5	5	5	5	5807000	-2.29	0
2012/03/21	5	5	5	5	4644000	0.00	0
2012/03/20	5	5	5	5	6634000	3.20	0
2012/03/19	5	5	5	5	18889000	-11.17	0
2012/03/18	5	5	5	5	2286000	1.15	0
2012/03/17	5	5	5	5	3910000	-2.25	0
2012/03/16	5	5	5	5	3272000	0.00	0
2012/03/15	5	5	5	5	4108000	-0.93	0
2012/03/14	5	5	5	5	6289000	2.09	0
2012/03/13	5	5	5	5	12733000	7.77	0
2012/03/12	5	5	5	5	2205000	0.00	0
2012/03/11	5	5	5	5	4244000	1.66	0
2012/03/10	5	5	5	5	2807000	0.00	0
2012/03/09	5	5	5	5	3272000	-1.42	0
2012/03/08	5	5	5	5	5809000	0.00	0
2012/03/07	5	5	5	5	4617000	0.00	0
2012/03/06	5	5	5	5	4453000	0.00	0
2012/03/05	5	5	5	5	6583000	3.32	0
2012/03/04	5	5	5	5	5883000	4.56	0
2012/03/03	5	5	5	5	4008000	-1.91	0
2012/03/02	5	5	5	5	13077000	-4.47	0
2012/03/01	5	5	5	5	4418000	1.23	0
2012/02/29	5	5	5	5	2654000	0.00	0
2012/02/28	5	5	5	5	6269000	-1.81	0
2012/02/27	5	5	5	5	2937000	0.00	0
2012/02/26	5	5	5	5	7004000	3.14	0
2012/02/25	5	5	5	5	8616000	-5.17	0
2012/02/24	5	5	5	5	8983000	0.00	0
2012/02/23	5	4	5	4	16431000	13.35	0
2012/02/22	4	4	5	4	10384000	3.51	0
2012/02/21	4	4	4	4	5179000	-2.06	0
2012/02/20	4	4	5	4	3730000	0.00	0
2012/02/19	4	4	5	4	6237000	4.03	0
2012/02/18	4	4	5	4	7041000	-4.31	0
2012/02/17	4	4	5	4	13595000	3.28	0
2012/02/16	4	4	4	4	16660000	-1.39	0
2012/02/15	4	5	5	4	16180000	-2.91	0
2012/02/14	5	5	5	4	29757000	-15.21	0
2012/02/13	5	6	6	5	17021000	-4.54	0
2012/02/12	6	6	6	5	8192000	-1.61	0
2012/02/11	6	6	6	6	6971000	-5.25	0
2012/02/10	6	6	6	6	3931000	1.37	0
2012/02/09	6	6	6	6	8995000	4.11	0
2012/02/08	6	6	6	5	23794000	-1.58	0
2012/02/07	6	5	6	5	7275000	4.40	0
2012/02/06	5	6	6	5	9026000	-4.22	0
2012/02/05	6	6	6	5	12034000	-3.07	0
2012/02/04	6	6	6	6	2062000	-1.51	0
2012/02/03	6	6	6	6	5928000	-2.30	0
2012/02/02	6	6	6	6	5455000	0.00	0
2012/02/01	6	6	6	6	11552000	10.95	0
2012/01/31	6	6	6	5	4830000	0.00	0
2012/01/30	6	5	6	5	4230000	2.04	0
2012/01/29	5	6	6	5	4643000	-4.44	0
2012/01/28	6	5	6	5	8971000	6.43	0
2012/01/27	5	5	6	5	11557000	-0.94	0
2012/01/26	5	6	6	5	12395000	-7.13	0
2012/01/25	6	6	6	6	13312000	-8.59	0
2012/01/24	6	6	6	6	3566000	-1.10	0
2012/01/23	6	6	6	6	1769000	0.79	0
2012/01/22	6	6	6	6	4489000	2.10	0
2012/01/21	6	7	7	6	6476000	-4.78	0
2012/01/20	7	6	7	6	6679000	2.04	0
2012/01/19	6	6	6	6	11482000	7.43	0
2012/01/18	6	6	7	5	22668000	5.71	0
2012/01/17	6	7	7	5	21341000	-16.17	0
2012/01/16	7	7	7	7	12267000	-4.57	0
2012/01/15	7	7	7	7	6223000	3.70	0
2012/01/14	7	6	7	6	14190000	5.30	0
2012/01/13	6	7	7	6	6023000	-5.74	0
2012/01/12	7	7	7	6	14012000	-1.45	0
2012/01/11	7	6	7	6	9944000	8.49	0
2012/01/10	6	6	7	6	11021000	0.00	0
2012/01/09	6	7	7	6	14841000	-10.97	0
2012/01/08	7	7	7	7	5719000	4.41	0
2012/01/07	7	7	7	6	4839000	1.64	0
2012/01/06	7	7	7	6	21808000	-3.60	0
2012/01/05	7	6	7	6	18233000	24.78	0
2012/01/04	6	5	6	5	13117000	14.14	0
2012/01/03	5	5	5	5	12517000	-6.51	0
2012/01/02	5	5	6	5	6915000	-0.95	0
2012/01/01	5	5	6	5	10851000	11.65	0
2011/12/31	5	4	5	4	12973000	11.06	0
2011/12/30	4	4	4	4	4107000	1.92	0
2011/12/29	4	4	4	4	5307000	0.00	0
2011/12/28	4	4	4	4	3384000	2.95	0
2011/12/27	4	4	4	4	3016000	1.24	0
2011/12/26	4	4	4	4	8883000	-4.74	0
2011/12/25	4	4	4	4	8080000	7.11	0
2011/12/24	4	4	4	4	1493000	0.00	0
2011/12/23	4	4	4	4	2050000	1.54	0
2011/12/22	4	4	4	4	5721000	0.00	0
2011/12/21	4	4	4	4	4879000	-1.52	0
2011/12/20	4	4	5	4	18641000	12.22	0
2011/12/19	4	3	4	3	13999000	10.34	0
2011/12/18	3	3	3	3	1079000	0.00	0
2011/12/17	3	3	3	3	1648000	0.00	0
2011/12/16	3	3	3	3	2987000	0.00	0
2011/12/15	3	3	3	3	3009000	0.00	0
2011/12/14	3	3	3	3	7248000	-3.08	0
2011/12/13	3	3	3	3	3266000	3.50	0
2011/12/12	3	3	3	3	3990000	-3.38	0
2011/12/11	3	3	3	3	10822000	6.56	0
2011/12/10	3	3	3	3	7431000	2.69	0
2011/12/09	3	3	3	3	3439000	0.00	0
2011/12/08	3	3	3	3	3993000	0.00	0
2011/12/07	3	3	3	3	5812000	0.00	0
2011/12/06	3	3	3	3	5560000	5.21	0
2011/12/05	3	3	3	3	3089000	1.77	0
2011/12/04	3	3	3	3	9522000	0.00	0
2011/12/03	3	3	3	3	12302000	-10.58	0
2011/12/02	3	3	3	3	5750000	1.96	0
2011/12/01	3	3	3	3	6386000	3.03	0
2011/11/30	3	3	3	3	12015000	8.00	0
2011/11/29	3	3	3	3	18053000	7.84	0
2011/11/28	3	3	3	2	4126000	2.82	0
2011/11/27	3	3	3	2	2273000	0.00	0
2011/11/26	3	3	3	2	3612000	0.00	0
2011/11/25	3	2	3	2	4441000	3.29	0
2011/11/24	2	2	3	2	8727000	4.29	0
2011/11/23	2	2	2	2	4000000	0.00	0
2011/11/22	2	2	2	2	3421000	0.00	0
2011/11/21	2	2	2	2	4173000	4.09	0
2011/11/20	2	2	3	2	7973000	0.00	0
2011/11/19	2	2	2	2	7830000	7.32	0
2011/11/18	2	2	2	2	9814000	-8.89	0
2011/11/17	2	3	3	2	11728000	-12.11	0
2011/11/16	3	2	3	2	4421000	9.87	0
2011/11/15	2	2	3	2	7642000	4.95	0
2011/11/14	2	3	3	2	38219000	-26.00	0
2011/11/13	3	3	3	3	963000	0.00	0
2011/11/12	3	3	3	3	2038000	0.00	0
2011/11/11	3	3	3	3	4485000	8.45	0
2011/11/10	3	3	3	3	3393000	-3.73	0
2011/11/09	3	3	3	3	5220000	-2.96	0
2011/11/08	3	3	3	3	6034000	0.00	0
2011/11/07	3	3	3	3	2399000	0.00	0
2011/11/06	3	3	3	3	1723000	0.00	0
2011/11/05	3	3	3	3	5296000	-4.50	0
2011/11/04	3	3	3	3	3951000	0.00	0
2011/11/03	3	3	3	3	2452000	-3.08	0
2011/11/02	3	3	3	3	3231000	3.17	0
2011/11/01	3	3	3	3	3789000	-3.08	0
2011/10/31	3	3	3	3	3098000	0.00	0
2011/10/30	3	4	4	3	5069000	-8.66	0
2011/10/29	4	3	4	3	7954000	12.23	0
2011/10/28	3	3	3	3	5237000	4.93	0
2011/10/27	3	3	3	3	5870000	9.75	0
2011/10/26	3	3	3	3	2940000	0.00	0
2011/10/25	3	3	3	2	10141000	8.63	0
2011/10/24	3	3	3	3	9223000	-19.56	0
2011/10/23	3	3	3	3	3704000	0.00	0
2011/10/22	3	3	3	3	12016000	22.96	0
2011/10/21	3	2	3	2	7297000	9.36	0
2011/10/20	2	2	2	2	4886000	3.52	0
2011/10/19	2	2	3	2	10187000	-6.20	0
2011/10/18	2	3	3	2	8786000	-5.47	0
2011/10/17	3	4	4	2	20743000	-28.09	0
2011/10/16	4	4	4	3	3620000	-7.29	0
2011/10/15	4	4	4	4	4209000	-3.76	0
2011/10/14	4	4	4	4	2006000	-1.48	0
2011/10/13	4	4	4	4	1971000	-2.41	0
2011/10/12	4	4	4	4	6940000	5.60	0
2011/10/11	4	4	4	4	4110000	-4.15	0
2011/10/10	4	4	4	4	1686000	0.00	0
2011/10/09	4	4	4	4	3792000	2.24	0
2011/10/08	4	4	4	4	3961000	-6.09	0
2011/10/07	4	5	5	4	9755000	-9.73	0
2011/10/06	5	5	5	5	5477000	-2.87	0
2011/10/05	5	5	5	5	1759000	-1.81	0
2011/10/04	5	5	5	5	1579000	-1.20	0
2011/10/03	5	5	5	5	1729000	0.00	0
2011/10/02	5	5	5	5	1046000	0.00	0
2011/10/01	5	5	5	5	2346000	-2.14	0
2011/09/30	5	5	5	5	4146000	7.53	0
2011/09/29	5	5	5	5	1409000	0.00	0
2011/09/28	5	5	5	5	3063000	-3.05	0
2011/09/27	5	5	5	5	2465000	1.03	0
2011/09/26	5	5	5	5	5607000	-8.63	0
2011/09/25	5	6	6	5	949000	-2.56	0
2011/09/24	6	6	6	5	1794000	-1.44	0
2011/09/23	6	5	6	5	5567000	2.21	0
2011/09/22	5	6	6	5	3165000	-3.21	0
2011/09/21	6	6	6	5	6816000	-8.18	0
2011/09/20	6	6	7	5	11675000	11.90	0
2011/09/19	6	5	6	5	4984000	5.00	0
2011/09/18	5	5	6	5	4462000	9.01	0
2011/09/17	5	5	5	5	2030000	-1.04	0
2011/09/16	5	5	5	5	3165000	0.00	0
2011/09/15	5	6	6	4	8622000	-13.88	0
2011/09/14	6	6	6	5	4377000	-3.10	0
2011/09/13	6	6	6	6	2376000	-4.61	0
2011/09/12	6	6	7	5	6386000	3.75	0
2011/09/11	6	5	7	5	14379000	22.85	0
2011/09/10	5	5	6	5	4449000	-5.17	0
2011/09/09	5	7	7	4	21743000	-22.97	0
2011/09/08	7	7	7	7	3189000	-9.18	0
2011/09/07	7	7	8	7	4964000	4.81	0
2011/09/06	7	8	8	6	8250000	-9.86	0
2011/09/05	8	8	8	7	3080000	-6.97	0
2011/09/04	8	9	9	8	1967000	-3.54	0
